,numeroMuseo,numeroCampo,familia,genero,especie,localidad,latitud,longitud,fechaInicioColeccion,colector,altitudMax,altitudMin,year,5years,decade,institutionCode,scientificName,catalogNumber,Locacion,Elevation,geometry,elevation,elev_category
102,UNL9406.0,115,Primulaceae,Myrsine,coriacea,,-4.2703,-78.9625,1998-05-28,Hugo Omar Cabrera Cisneros; Vicente Bolivar Merino | Angel S?nchez,,,1998.0,1995.0,1990.0,UNL,Myrsine coriacea,9406.0,,,POINT (-78.9625 -4.2703),[1901.],1501-2000
103,INABIOECnan,14479,Myrsinaceae,Myrsine,coriacea,,-3.377619,-79.579778,2023-05-18,Efraín Liborio Freire Mayorga; A. Solorzano,,,2023.0,2020.0,2020.0,INABIOEC,Myrsine coriacea,,,,POINT (-79.579778 -3.377619),[1262.],1001-1500
16,INABIOEC240186.0,1813,Staphyleaceae,Turpinia,occidentalis,,-3.678497,-79.601222,2015-11-19,Diana Margoth Fernández Fernández; Javier Donoso | Betzabet Obando,,,2015.0,2015.0,2010.0,INABIOEC,Turpinia occidentalis,240186.0,,,POINT (-79.601222 -3.678497),[1196.],1001-1500
17,INABIOEC249120.0,2376.3.71,Staphyleaceae,Turpinia,occidentalis,,-2.3488889,-83.3488889,2018-10-04,Juan Carlos Cerón; Alexandra Toapanta | Maria Fernanda Collaguazo | Elizabeth Tana | Abel Wisum | Camilo Kajekai,,,2018.0,2015.0,2010.0,INABIOEC,Turpinia occidentalis,249120.0,,,POINT (-83.3488889 -2.3488889),[-3.4e+38],0-500
18,INABIOEC249120.0,2376.3.71,Staphyleaceae,Turpinia,occidentalis,,-2.3488889,-83.3488889,2018-10-04,Juan Carlos Cerón; Alexandra Toapanta | Maria Fernanda Collaguazo | Elizabeth Tana | Abel Wisum | Camilo Kajekai,,,2018.0,2015.0,2010.0,INABIOEC,Turpinia occidentalis,249120.0,,,POINT (-83.3488889 -2.3488889),[-3.4e+38],0-500
22,INABIOEC120239.0,2820,Staphyleaceae,Turpinia,occidentalis,,-3.616667,-79.8,1996-11-19,Gwilym Peter Lewis; Bolívar Merino| Pablo Lozano| | Asser Øllgaard,,,1996.0,1995.0,1990.0,INABIOEC,Turpinia occidentalis,120239.0,,,POINT (-79.8 -3.616667),[456.],0-500
23,INABIOEC29164.0,3223,Staphyleaceae,Turpinia,occidentalis,,-0.73333,-77.08333,1988-10-23,Walter Armando Palacios Cuenca; Walter A. Palacios,,,1988.0,1985.0,1980.0,INABIOEC,Turpinia occidentalis,29164.0,,,POINT (-77.08333 -0.73333),[321.],0-500
24,INABIOEC29503.0,3223,Staphyleaceae,Turpinia,occidentalis,,-0.73333,-77.08333,1988-10-23,Walter Armando Palacios Cuenca; Walter A. Palacios,,,1988.0,1985.0,1980.0,INABIOEC,Turpinia occidentalis,29503.0,,,POINT (-77.08333 -0.73333),[321.],0-500
25,INABIOEC20159.0,3512,Staphyleaceae,Turpinia,occidentalis,,-1.25,-76.9167,1989-01-07,"Walter Armando Palacios Cuenca; Walter A. Palacios, Carlos Iguago & Fernando Hurtado",,,1989.0,1985.0,1980.0,INABIOEC,Turpinia occidentalis,20159.0,,,POINT (-76.9167 -1.25),[339.],0-500
26,INABIOEC20160.0,3512,Staphyleaceae,Turpinia,occidentalis,,-1.25,-76.9167,1989-01-07,"Walter Armando Palacios Cuenca; Walter A. Palacios, Carlos Iguago & Fernando Hurtado",,,1989.0,1985.0,1980.0,INABIOEC,Turpinia occidentalis,20160.0,,,POINT (-76.9167 -1.25),[339.],0-500
27,INABIOEC84611.0,1876,Staphyleaceae,Turpinia,occidentalis,,-0.9167,-76.15,1994-03-16,Milton Eduardo Aulestia; Milton Aulestia,,,1994.0,1990.0,1990.0,INABIOEC,Turpinia occidentalis,84611.0,,,POINT (-76.15 -0.9167),[235.],0-500
28,INABIOEC28658.0,1294,Staphyleaceae,Turpinia,occidentalis,,-1.0667,-77.6,1987-04-24,Carlos Eduardo Cerón Martínez; Carlos E. Cerón,,,1987.0,1985.0,1980.0,INABIOEC,Turpinia occidentalis,28658.0,,,POINT (-77.6 -1.0667),[404.],0-500
29,INABIOEC103302.0,962,Staphyleaceae,Turpinia,occidentalis,,0.35,-79.73333,1995-05-20,John Littner Clark; John L. Clark & Claire Watt,,,1995.0,1995.0,1990.0,INABIOEC,Turpinia occidentalis,103302.0,,,POINT (-79.73333 0.35),[505.],501-1000
30,INABIOEC196989.0,1423,Staphyleaceae,Turpinia,occidentalis,,0.0167,-78.65,1996-12-21,"Efraín Liborio Freire Mayorga; Efraín Freire, M. Reina & Andi",,,1996.0,1995.0,1990.0,INABIOEC,Turpinia occidentalis,196989.0,,,POINT (-78.65 0.0167),[2005.],2001-2500
31,INABIOEC15005.0,9601,Staphyleaceae,Turpinia,occidentalis,,-0.007,-79.36,1974-02-03,Alwyn Howard Gentry; Alwyn H. Gentry,,,1974.0,1970.0,1970.0,INABIOEC,Turpinia occidentalis,15005.0,,,POINT (-79.36 -0.007),[231.],0-500
32,INABIOEC223896.0,2731,Staphyleaceae,Turpinia,occidentalis,,-0.8967,-77.845,2007-10-07,"Juergen Homeier; Juergen Homeier, M.A. Chinchero & E. Jaramillo",,,2007.0,2005.0,2000.0,INABIOEC,Turpinia occidentalis,223896.0,,,POINT (-77.845 -0.8967),[1016.],1001-1500
33,INABIOEC154613.0,51,Staphyleaceae,Turpinia,occidentalis,,-3.9667,-79.0667,1999-04-10,"Juergen Homeier; Juergen Homeier, S.-W. Breckle & U. Breckle",,,1999.0,1995.0,1990.0,INABIOEC,Turpinia occidentalis,154613.0,,,POINT (-79.0667 -3.9667),[2008.],2001-2500
34,INABIOEC41871.0,2608,Staphyleaceae,Turpinia,occidentalis,,-0.73333,-77.36666,1989-11-10,Fernando Hurtado; Fernando Hurtado,,,1989.0,1985.0,1980.0,INABIOEC,Turpinia occidentalis,41871.0,,,POINT (-77.36666 -0.73333),[393.],0-500
35,INABIOEC120081.0,2911,Staphyleaceae,Turpinia,occidentalis,,-3.7,-79.816667,1996-12-02,George Lewis; Pablo Lozano,,,1996.0,1995.0,1990.0,INABIOEC,Turpinia occidentalis,120081.0,,,POINT (-79.816667 -3.7),[570.],501-1000
36,INABIOEC133488.0,1398,Staphyleaceae,Turpinia,occidentalis,,-0.8667,-76.2333,1997-09-22,"Manuel Juan Macía Barco; Manuel J. Macía, Romel Montúfar, B. Mesa & comunidad Huaorani de Dicaro",,,1997.0,1995.0,1990.0,INABIOEC,Turpinia occidentalis,133488.0,,,POINT (-76.2333 -0.8667),[255.],0-500
37,INABIOEC193826.0,14946,Staphyleaceae,Turpinia,occidentalis,,-3.6194,-78.4653,2005-12-04,David A. Neill; David Neill & Wilson Quizhpe,,,2005.0,2005.0,2000.0,INABIOEC,Turpinia occidentalis,193826.0,,,POINT (-78.4653 -3.6194),[1474.],1001-1500
38,INABIOEC15008.0,6120,Staphyleaceae,Turpinia,occidentalis,,-1.45,-78.1,1985-02-27,"David A. Neill; David Neill, Marc A. Baker, Walter A. Palacios & Jorge Zaruma",,,1985.0,1985.0,1980.0,INABIOEC,Turpinia occidentalis,15008.0,,,POINT (-78.1 -1.45),[1135.],1001-1500
39,INABIOEC162930.0,13424,Staphyleaceae,Turpinia,occidentalis,,-1.3625,-78.1403,2001-11-27,"David A. Neill; David Neill, Lou Jost, Jorge Caranqui & Elsa R. Toapanta",,,2001.0,2000.0,2000.0,INABIOEC,Turpinia occidentalis,162930.0,,,POINT (-78.1403 -1.3625),[2111.],2001-2500
41,INABIOEC58706.0,90551,Staphyleaceae,Turpinia,occidentalis,,-4.45,-79.1333,1989-02-14,Benjamin Øllgaard; Benjamin Øllgaard & Jens E. Madsen,,,1989.0,1985.0,1980.0,INABIOEC,Turpinia occidentalis,58706.0,,,POINT (-79.1333 -4.45),[2481.],2001-2500
42,INABIOEC17531.0,4185,Staphyleaceae,Turpinia,occidentalis,,-0.7167,-77.5667,1989-05-01,Walter Armando Palacios Cuenca; Walter A. Palacios,,,1989.0,1985.0,1980.0,INABIOEC,Turpinia occidentalis,17531.0,,,POINT (-77.5667 -0.7167),[1157.],1001-1500
43,INABIOEC20158.0,3681,Staphyleaceae,Turpinia,occidentalis,,-0.3833,-78.05,1989-01-29,Walter Armando Palacios Cuenca; Walter A. Palacios & H. van der Werff,,,1989.0,1985.0,1980.0,INABIOEC,Turpinia occidentalis,20158.0,,,POINT (-78.05 -0.3833),[3055.],3000-3500
44,INABIOEC15007.0,172,Staphyleaceae,Turpinia,occidentalis,,-1.4333,-78.1,1985-03-13,"Walter Armando Palacios Cuenca; Walter A. Palacios, David Neill, Marc A. Baker & Jorge Zaruma",,,1985.0,1985.0,1980.0,INABIOEC,Turpinia occidentalis,15007.0,,,POINT (-78.1 -1.4333),[1199.],1001-1500
45,INABIOEC218629.0,2603,Staphyleaceae,Turpinia,occidentalis,,-4.665,-79.0822,2007-03-09,Wilson Quizhpe; Wilson Quizhpe & Abel Wisum,,,2007.0,2005.0,2000.0,INABIOEC,Turpinia occidentalis,218629.0,,,POINT (-79.0822 -4.665),[1837.],1501-2000
46,INABIOEC223218.0,2873,Staphyleaceae,Turpinia,occidentalis,,-3.6208,-78.4556,2008-02-14,"Wilson Quizhpe; Wilson Quizhpe, C. Juanga & Lee Mayacu",,,2008.0,2005.0,2000.0,INABIOEC,Turpinia occidentalis,223218.0,,,POINT (-78.4556 -3.6208),[1258.],1001-1500
47,INABIOEC219333.0,2441,Staphyleaceae,Turpinia,occidentalis,,-4.6019,-78.9622,2007-03-04,Wilson Quizhpe; Wilson Quizhpe & Abel Wisum,,,2007.0,2005.0,2000.0,INABIOEC,Turpinia occidentalis,219333.0,,,POINT (-78.9622 -4.6019),[1493.],1001-1500
48,INABIOEC194264.0,859,Staphyleaceae,Turpinia,occidentalis,,-4.015,-78.8364,2005-01-30,"Wilson Quizhpe; Wilson Quizhpe, D. Pardo, V. Granda & S. Cobos",,,2005.0,2005.0,2000.0,INABIOEC,Turpinia occidentalis,194264.0,,,POINT (-78.8364 -4.015),[1450.],1001-1500
49,INABIOEC203513.0,2235,Staphyleaceae,Turpinia,occidentalis,,-3.6164,-78.4619,2006-04-12,Wilson Quizhpe; Wilson Quizhpe,,,2006.0,2005.0,2000.0,INABIOEC,Turpinia occidentalis,203513.0,,,POINT (-78.4619 -3.6164),[1228.],1001-1500
50,INABIOEC209042.0,6992,Staphyleaceae,Turpinia,occidentalis,,-0.5208,-78.9692,2003-08-05,"Jorge Eduardo Ramos Peréz; Jorge E. Ramos, J. Contreras, R. Ramos & F. Biteri",,,2003.0,2000.0,2000.0,INABIOEC,Turpinia occidentalis,209042.0,,,POINT (-78.9692 -0.5208),[2678.],2500-3000
51,INABIOEC209043.0,6882,Staphyleaceae,Turpinia,occidentalis,,-0.5422,-78.9675,2003-08-03,"Jorge Eduardo Ramos Peréz; Jorge E. Ramos, J. Contreras & L. Ramos",,,2003.0,2000.0,2000.0,INABIOEC,Turpinia occidentalis,209043.0,,,POINT (-78.9675 -0.5422),[2602.],2500-3000
52,INABIOEC209041.0,9746,Staphyleaceae,Turpinia,occidentalis,,-0.9783,-79.1061,2003-08-03,"Philip Arthur Silverstone-Sopkin; Philip A. Silverstone-Sopkin, Nestor Paz, A. Giraldo, M. Cerna, N. Saltos & et al.",,,2003.0,2000.0,2000.0,INABIOEC,Turpinia occidentalis,209041.0,,,POINT (-79.1061 -0.9783),[1544.],1501-2000
53,INABIOEC166177.0,1870,Staphyleaceae,Turpinia,occidentalis,,-2.3519,-78.035,2002-05-16,"Linder Suin; Linder Suin, B. Atamaint & D. Uyunkar",,,2002.0,2000.0,2000.0,INABIOEC,Turpinia occidentalis,166177.0,,,POINT (-78.035 -2.3519),[1307.],1001-1500
55,INABIOEC125870.0,1809,Staphyleaceae,Turpinia,occidentalis,,-0.4833,-78.05,1998-06-14,"José Homero Vargas López; Homero Vargas L., Edwin Narváez & S. Mancheno",,,1998.0,1995.0,1990.0,INABIOEC,Turpinia occidentalis,125870.0,,,POINT (-78.05 -0.4833),[2758.],2500-3000
56,INABIOEC147282.0,3366,Staphyleaceae,Turpinia,occidentalis,,-0.63333,-77.85,1999-01-06,José Homero Vargas López; Homero Vargas L. & Edwin Narváez,,,1999.0,1995.0,1990.0,INABIOEC,Turpinia occidentalis,147282.0,,,POINT (-77.85 -0.63333),[2436.],2001-2500
57,INABIOEC108290.0,225,Staphyleaceae,Turpinia,occidentalis,,0.1,-78.4833,1994-08-06,"José Homero Vargas López; Homero Vargas L., David Neill, Efraín Freire & Tamara Núñez",,,1994.0,1990.0,1990.0,INABIOEC,Turpinia occidentalis,108290.0,,,POINT (-78.4833 0.1),[2515.],2500-3000
58,INABIOEC146780.0,3175,Staphyleaceae,Turpinia,occidentalis,,-0.63333,-77.85,1998-12-11,José Homero Vargas López; Homero Vargas L. & Edwin Narváez,,,1998.0,1995.0,1990.0,INABIOEC,Turpinia occidentalis,146780.0,,,POINT (-77.85 -0.63333),[2436.],2001-2500
59,INABIOEC122742.0,1240,Staphyleaceae,Turpinia,occidentalis,,0.0167,-79.95,1997-03-08,"José Homero Vargas López; Homero Vargas L., Aguirre, Ximena, R. Miranda & C. Robles",,,1997.0,1995.0,1990.0,INABIOEC,Turpinia occidentalis,122742.0,,,POINT (-79.95 0.0167),[344.],0-500
60,INABIOEC192230.0,4737,Staphyleaceae,Turpinia,occidentalis,,-1.3364,-79.0894,2005-02-12,"José Homero Vargas López; Homero Vargas L., W. Defas, Rosa Batallas & M. Masabanda",,,2005.0,2005.0,2000.0,INABIOEC,Turpinia occidentalis,192230.0,,,POINT (-79.0894 -1.3364),[2962.],2500-3000
61,INABIOEC21302.0,4352,Staphyleaceae,Turpinia,occidentalis,,-1.25,-76.9167,1989-04-01,Vlastimil Zak; Vlastimil Zak & Daniel Rubio,,,1989.0,1985.0,1980.0,INABIOEC,Turpinia occidentalis,21302.0,,,POINT (-76.9167 -1.25),[339.],0-500
62,INABIOEC251.0,5,Staphyleaceae,Turpinia,occidentalis,,-1.45,-78.1,1985-02-27,"Jorge Zaruma; Jorge Zaruma, David Neill, Marc A. Baker & Walter A. Palacios",,,1985.0,1985.0,1980.0,INABIOEC,Turpinia occidentalis,251.0,,,POINT (-78.1 -1.45),[1135.],1001-1500
64,INABIOEC259357.0,13845,Staphyleaceae,Turpinia,occidentalis,,-3.283978,-79.71838,2022-05-21,Efraín Liborio Freire Mayorga; S. Solórzano | J. Naranjo,,,2022.0,2020.0,2020.0,INABIOEC,Turpinia occidentalis,259357.0,,,POINT (-79.71838 -3.283978),[360.],0-500
65,INABIOEC259495.0,13975,Staphyleaceae,Turpinia,occidentalis,,-3.571487,-79.597995,2022-05-25,Efraín Liborio Freire Mayorga; S. Solórzano | J. Naranjo,,,2022.0,2020.0,2020.0,INABIOEC,Turpinia occidentalis,259495.0,,,POINT (-79.597995 -3.571487),[1808.],1501-2000
67,UNL18809.0,1,Staphyleaceae,Turpinia,occidentalis,,-3.7153,-78.6502,2015-05-21,Byron Palacios; Nelson Jaramillo | Deisy Lozano,,,2015.0,2015.0,2010.0,UNL,Turpinia occidentalis,18809.0,,,POINT (-78.6502 -3.7153),[1847.],1501-2000
68,UNL20922.0,9,Staphyleaceae,Turpinia,occidentalis,,-4.4912,-79.1107,2002-07-17,Vinicio Uday; Alex Ruilova,,,2002.0,2000.0,2000.0,UNL,Turpinia occidentalis,20922.0,,,POINT (-79.1107 -4.4912),[2364.],2001-2500
69,UNL20928.0,342,Staphyleaceae,Turpinia,occidentalis,,-3.5112,-79.7205,2012-05-12,Jorge G?lvez M.; Jos? Salazar | M?ximo Mora | Klever Poma,,,2012.0,2010.0,2010.0,UNL,Turpinia occidentalis,20928.0,,,POINT (-79.7205 -3.5112),[1315.],1001-1500
70,UNL20929.0,690,Staphyleaceae,Turpinia,occidentalis,,-3.7844,-79.9747,1997-02-25,Pablo Enrique Lozano Carpio; B. B. Klitgaard | Personal del Herbario,,,1997.0,1995.0,1990.0,UNL,Turpinia occidentalis,20929.0,,,POINT (-79.9747 -3.7844),[608.],501-1000
71,UNL20931.0,2235,Staphyleaceae,Turpinia,occidentalis,,-3.6164,-78.45,,Wilson Rodrigo Quizhpe Coronel; T. Croat,,,,,,UNL,Turpinia occidentalis,20931.0,,,POINT (-78.45 -3.6164),[1291.],1001-1500
72,UNL20933.0,2441,Staphyleaceae,Turpinia,occidentalis,,-4.6019,-78.9622,2007-03-04,Wilson Rodrigo Quizhpe Coronel; Abel Wisum,,,2007.0,2005.0,2000.0,UNL,Turpinia occidentalis,20933.0,,,POINT (-78.9622 -4.6019),[1493.],1001-1500
73,UNL20935.0,2603,Staphyleaceae,Turpinia,occidentalis,,-4.665,-79.0822,2007-03-09,Wilson Rodrigo Quizhpe Coronel; Abel Wisum,,,2007.0,2005.0,2000.0,UNL,Turpinia occidentalis,20935.0,,,POINT (-79.0822 -4.665),[1837.],1501-2000
74,UNL20937.0,2833,Staphyleaceae,Turpinia,occidentalis,,-3.5692,-78.4308,2008-02-13,Wilson Rodrigo Quizhpe Coronel; C. Juanga | L. Mayacu,,,2008.0,2005.0,2000.0,UNL,Turpinia occidentalis,20937.0,,,POINT (-78.4308 -3.5692),[1172.],1001-1500
75,UNL20938.0,2873,Staphyleaceae,Turpinia,occidentalis,,-3.6208,-78.4556,2008-02-14,Wilson Rodrigo Quizhpe Coronel; C. Juanga | L. Mayacu,,,2008.0,2005.0,2000.0,UNL,Turpinia occidentalis,20938.0,,,POINT (-78.4556 -3.6208),[1258.],1001-1500
76,UNL35580.0,14946,Staphyleaceae,Turpinia,occidentalis,,-3.6194,-78.4653,2005-12-04,David Neill; Wilson Rodrigo Quizhpe Coronel,,,2005.0,2005.0,2000.0,UNL,Turpinia occidentalis,35580.0,,,POINT (-78.4653 -3.6194),[1474.],1001-1500
77,UNL3905.0,96,Staphyleaceae,Turpinia,occidentalis,,-1.6766,-80.699,,Angel Oswaldo Jad?n Maza; E. Pacheco | A. Jad?n | E. Ponce | M. Gonzales,,,,,,UNL,Turpinia occidentalis,3905.0,,,POINT (-80.699 -1.6766),[138.],0-500
78,UNL4074.0,230,Staphyleaceae,Turpinia,occidentalis,,-4.0794,-79.1789,2008-07-31,Nelson Villa,,,2008.0,2005.0,2000.0,UNL,Turpinia occidentalis,4074.0,,,POINT (-79.1789 -4.0794),[2453.],2001-2500
79,UNL4075.0,258,Staphyleaceae,Turpinia,occidentalis,,-3.9495,-79.1651,2008-08-05,Nelson Villa,,,2008.0,2005.0,2000.0,UNL,Turpinia occidentalis,4075.0,,,POINT (-79.1651 -3.9495),[2261.],2001-2500
80,UNL6943.0,31,Staphyleaceae,Turpinia,occidentalis,,-4.0478,-79.1653,2013-10-15,Lizbeth Julissa Aleaga Loaiza; Alexander Amable Ayora Loaiza | Alvaro Rene Carpio Paute| Mar?a Alejandra Castro Celi,,,2013.0,2010.0,2010.0,UNL,Turpinia occidentalis,6943.0,,,POINT (-79.1653 -4.0478),[2496.],2001-2500
81,INABIOEC264249.0,4604,Staphyleaceae,Turpinia,occidentalis,,0.567056,-79.056139,2022-10-19,Diana Margoth Fernández Fernández; K. Constante | O. Thomas | D. Loor.,,,2022.0,2020.0,2020.0,INABIOEC,Turpinia occidentalis,264249.0,,,POINT (-79.056139 0.567056),[448.],0-500
82,INABIOEC264992.0,5029,Staphyleaceae,Turpinia,occidentalis,,0.517722,-79.028111,2023-05-31,Diana Margoth Fernández Fernández; L. Verdesoto | D. Navas | R. Angulo,,,2023.0,2020.0,2020.0,INABIOEC,Turpinia occidentalis,264992.0,,,POINT (-79.028111 0.517722),[388.],0-500
0,INABIOEC138339.0,3395,Anacardiaceae,Tapirira,guianensis,,-1.4167,-77.65,1998-09-15,"Efraín Liborio Freire Mayorga; Efraín Freire, L. Santi & A. Garcés",,,1998.0,1995.0,1990.0,INABIOEC,Tapirira guianensis,138339.0,,,POINT (-77.65 -1.4167),[789.],501-1000
1,INABIOEC205927.0,2448,Anacardiaceae,Tapirira,guianensis,,-0.8967,-77.845,2006-10-17,Juergen Homeier; Juergen Homeier,,,2006.0,2005.0,2000.0,INABIOEC,Tapirira guianensis,205927.0,,,POINT (-77.845 -0.8967),[1016.],1001-1500
5,INABIOEC252294.0,1837.3.2,Anacardiaceae,Tapirira,guianensis,,-1.6073419,-75.6625853,2018-11-28,Juan Carlos Cerón; Alexandra Toapanta | Maria Fernanda Collaguazo | Elizabeth Tana | Abel Wisum | Camilo Kajekai,,,2018.0,2015.0,2010.0,INABIOEC,Tapirira guianensis,252294.0,,,POINT (-75.6625853 -1.6073419),[181.],0-500
6,INABIOEC253919.0,1837.3.93,Anacardiaceae,Tapirira,guianensis,,-1.6073419,-75.6625853,2018-11-28,Juan Carlos Cerón; Alexandra Toapanta | Maria Fernanda Collaguazo | Elizabeth Tana | Abel Wisum | Camilo Kajekai,,,2018.0,2015.0,2010.0,INABIOEC,Tapirira guianensis,253919.0,,,POINT (-75.6625853 -1.6073419),[181.],0-500
7,INABIOEC251511.0,1900.1.AG13,Anacardiaceae,Tapirira,guianensis,,-1.6924544,-75.8226156,2018-11-26,Juan Carlos Cerón; Alexandra Toapanta | Maria Fernanda Collaguazo | Elizabeth Tana | Abel Wisum | Camilo Kajekai,,,2018.0,2015.0,2010.0,INABIOEC,Tapirira guianensis,251511.0,,,POINT (-75.8226156 -1.6924544),[215.],0-500
8,INABIOEC252294.0,1837.3.2,Anacardiaceae,Tapirira,guianensis,,-1.6073419,-75.6625853,2018-11-28,Juan Carlos Cerón; Alexandra Toapanta | Maria Fernanda Collaguazo | Elizabeth Tana | Abel Wisum | Camilo Kajekai,,,2018.0,2015.0,2010.0,INABIOEC,Tapirira guianensis,252294.0,,,POINT (-75.6625853 -1.6073419),[181.],0-500
9,INABIOEC253919.0,1837.3.93,Anacardiaceae,Tapirira,guianensis,,-1.6073419,-75.6625853,2018-11-28,Juan Carlos Cerón; Alexandra Toapanta | Maria Fernanda Collaguazo | Elizabeth Tana | Abel Wisum | Camilo Kajekai,,,2018.0,2015.0,2010.0,INABIOEC,Tapirira guianensis,253919.0,,,POINT (-75.6625853 -1.6073419),[181.],0-500
10,INABIOEC251511.0,1900.1.AG13,Anacardiaceae,Tapirira,guianensis,,-1.6924544,-75.8226156,2018-11-26,Juan Carlos Cerón; Alexandra Toapanta | Maria Fernanda Collaguazo | Elizabeth Tana | Abel Wisum | Camilo Kajekai,,,2018.0,2015.0,2010.0,INABIOEC,Tapirira guianensis,251511.0,,,POINT (-75.8226156 -1.6924544),[215.],0-500
11,INABIOEC139682.0,124,Anacardiaceae,Tapirira,guianensis,,-4.083333,-78.95,,Ángel Sánchez; Angel Sánchez & Orlando Sánchez,,,,,,INABIOEC,Tapirira guianensis,139682.0,,,POINT (-78.95 -4.083333),[954.],501-1000
12,INABIOEC227425.0,613,Anacardiaceae,Tapirira,guianensis,,-2.6167,-78.1,,"Francisco Alberto Vivar Castro; Elbert L. Little, Alberto T. Ortega U., Alfredo Samaniego V. & Francisco A. Vivar C.",,,,,,INABIOEC,Tapirira guianensis,227425.0,,,POINT (-78.1 -2.6167),[1396.],1001-1500
13,INABIOEC140493.0,12,Anacardiaceae,Tapirira,guianensis,,-3.972222,-79.085556,1999-07-14,Jorge Gálvez M.; Jorge Gálvez M.,,,1999.0,1995.0,1990.0,INABIOEC,Tapirira guianensis,140493.0,,,POINT (-79.085556 -3.972222),[2028.],2001-2500
14,INABIOEC229186.0,8194,Anacardiaceae,Tapirira,guianensis,,1.3667,-78.8167,2010-03-22,Xavier Francisco Cornejo Sotomayor; X. Cornejo & M. Canga,,,2010.0,2010.0,2010.0,INABIOEC,Tapirira guianensis,229186.0,,,POINT (-78.8167 1.3667),[20.],0-500
15,INABIOEC21298.0,10530,Anacardiaceae,Tapirira,guianensis,,0.883333,-79.216667,1982-10-15,Richard Toby Pennington; T. D. Pennington & J. F. De la Cruz,,,1982.0,1980.0,1980.0,INABIOEC,Tapirira guianensis,21298.0,,,POINT (-79.216667 0.883333),[90.],0-500
17,INABIOEC110714.0,398,Anacardiaceae,Tapirira,guianensis,,-3.45,-78.5667,1975-09-16,"Francisco Alberto Vivar Castro; Elbert L. Little, Alberto T. Ortega U., Alfredo Samaniego V. & Francisco A. Vivar C.",,,1975.0,1975.0,1970.0,INABIOEC,Tapirira guianensis,110714.0,,,POINT (-78.5667 -3.45),[791.],501-1000
18,INABIOEC110713.0,778,Anacardiaceae,Tapirira,guianensis,,-3.0333,-78.5667,,"Francisco Alberto Vivar Castro; Elbert L. Little, Alberto T. Ortega U., Alfredo Samaniego V. & Francisco A. Vivar C.",,,,,,INABIOEC,Tapirira guianensis,110713.0,,,POINT (-78.5667 -3.0333),[2817.],2500-3000
27,INABIOEC211025.0,3068,Anacardiaceae,Tapirira,guianensis,,-0.6778,-76.3944,2006-10-26,"Alvaro Javier Pérez Castañeda; A. J. Pérez, G. Buitrón, D. Cevallos & W. Santillán",,,2006.0,2005.0,2000.0,INABIOEC,Tapirira guianensis,211025.0,,,POINT (-76.3944 -0.6778),[244.],0-500
28,INABIOEC196306.0,56,Anacardiaceae,Tapirira,guianensis,,-1.2783,-79.2175,2004-01-05,Nestor Saltos; Nestor Saltos,,,2004.0,2000.0,2000.0,INABIOEC,Tapirira guianensis,196306.0,,,POINT (-79.2175 -1.2783),[888.],501-1000
29,INABIOEC155066.0,1740,Anacardiaceae,Tapirira,guianensis,,-0.633333,-77.416667,1999-10-24,Eduardo Kohn; Eduardo O. Kohn,,,1999.0,1995.0,1990.0,INABIOEC,Tapirira guianensis,155066.0,,,POINT (-77.416667 -0.633333),[759.],501-1000
33,INABIOEC193684.0,14920,Anacardiaceae,Tapirira,guianensis,,-3.9667,-79.0667,2005-11-22,David A. Neill; Wilson Quizhpe,,,2005.0,2005.0,2000.0,INABIOEC,Tapirira guianensis,193684.0,,,POINT (-79.0667 -3.9667),[2008.],2001-2500
35,INABIOEC82238.0,21,Anacardiaceae,Tapirira,guianensis,,-0.7167,-77.6,1988-10-14,Alberto Angel Alvarado; Alberto Angel Alvarado,,,1988.0,1985.0,1980.0,INABIOEC,Tapirira guianensis,82238.0,,,POINT (-77.6 -0.7167),[1186.],1001-1500
36,INABIOEC122791.0,314,Anacardiaceae,Tapirira,guianensis,,-0.75,-77.43333,1989-11-13,Alberto Angel Alvarado; Alberto Angel Alvarado,,,1989.0,1985.0,1980.0,INABIOEC,Tapirira guianensis,122791.0,,,POINT (-77.43333 -0.75),[591.],501-1000
37,INABIOEC88025.0,2284,Anacardiaceae,Tapirira,guianensis,,-0.65,-76.4333,1994-05-18,Milton Eduardo Aulestia; Milton Aulestia,,,1994.0,1990.0,1990.0,INABIOEC,Tapirira guianensis,88025.0,,,POINT (-76.4333 -0.65),[235.],0-500
38,INABIOEC79665.0,115,Anacardiaceae,Tapirira,guianensis,,-0.5833,-76.5,1993-07-28,Milton Eduardo Aulestia; Milton Aulestia & Guillermo Grefa,,,1993.0,1990.0,1990.0,INABIOEC,Tapirira guianensis,79665.0,,,POINT (-76.5 -0.5833),[258.],0-500
39,INABIOEC79302.0,198,Anacardiaceae,Tapirira,guianensis,,-0.55,-76.5,1993-07-28,Milton Eduardo Aulestia; Milton Aulestia & Guillermo Grefa,,,1993.0,1990.0,1990.0,INABIOEC,Tapirira guianensis,79302.0,,,POINT (-76.5 -0.55),[289.],0-500
40,INABIOEC77224.0,1064,Anacardiaceae,Tapirira,guianensis,,-0.8,-76.3833,1993-10-26,"Milton Eduardo Aulestia; Milton Aulestia, J. Andi & N. Ima",,,1993.0,1990.0,1990.0,INABIOEC,Tapirira guianensis,77224.0,,,POINT (-76.3833 -0.8),[306.],0-500
